"No.","Time","Source","Destination","Protocol","Length","Info"
"680","10.020582726","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [ACK] Seq=7115 Ack=1069 Win=31700 Len=2920 [TCP segment of a reassembled PDU]"
"681","10.020686681","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1069 Ack=10035 Win=61320 Len=0"
"682","10.020802203","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=10035 Ack=1069 Win=31700 Len=1460 [TCP segment of a reassembled PDU]"
"683","10.020812580","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1069 Ack=11495 Win=62780 Len=0"
"684","10.020989885","103.102.166.224","10.0.2.6","TCP","4434","443  >  45858 [ACK] Seq=11495 Ack=1069 Win=31700 Len=4380 [TCP segment of a reassembled PDU]"
"685","10.021001419","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1069 Ack=15875 Win=61320 Len=0"
"686","10.021196028","103.102.166.224","10.0.2.6","TCP","85","443  >  45858 [PSH, ACK] Seq=15875 Ack=1069 Win=31700 Len=31 [TCP segment of a reassembled PDU]"
"687","10.021201955","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1069 Ack=15906 Win=62780 Len=0"
"688","10.023738441","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=15906 Ack=1069 Win=31700 Len=2920 [TCP segment of a reassembled PDU]"
"689","10.023767100","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1069 Ack=18826 Win=62780 Len=0"
"690","10.052443229","142.250.199.132","10.0.2.6","TCP","60","443  >  51338 [ACK] Seq=614072 Ack=12148 Win=32729 Len=0"
"691","10.052443310","142.250.192.138","10.0.2.6","TCP","60","443  >  60174 [ACK] Seq=1320 Ack=603 Win=32166 Len=0"
"692","10.074908498","103.102.166.224","10.0.2.6","TLSv1.3","4434","Application Data [TCP segment of a reassembled PDU]"
"693","10.074948435","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1069 Ack=23206 Win=61320 Len=0"
"694","10.074908697","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=23206 Ack=1069 Win=31700 Len=1460 [TCP segment of a reassembled PDU]"
"695","10.074995447","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1069 Ack=24666 Win=61320 Len=0"
"696","10.080912813","103.102.166.224","10.0.2.6","TLSv1.3","72","Application Data"
"697","10.080927723","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1069 Ack=24684 Win=62780 Len=0"
"698","10.124466152","10.0.2.6","192.168.29.1","DNS","80","Standard query 0x7710 A upload.wikimedia.org"
"699","10.124494340","10.0.2.6","192.168.29.1","DNS","80","Standard query 0x0013 AAAA upload.wikimedia.org"
"700","10.131401700","192.168.29.1","10.0.2.6","DNS","96","Standard query response 0x7710 A upload.wikimedia.org A 103.102.166.240"
"701","10.131675300","192.168.29.1","10.0.2.6","DNS","108","Standard query response 0x0013 AAAA upload.wikimedia.org AAAA 2001:df2:e500:ed1a::2:b"
"702","10.132312849","10.0.2.6","103.102.166.240","TCP","74","58410  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1329924627 TSecr=0 WS=128"
"703","10.132405691","10.0.2.6","103.102.166.240","TCP","74","58412  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1329924627 TSecr=0 WS=128"
"704","10.132468975","10.0.2.6","103.102.166.240","TCP","74","58416  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1329924627 TSecr=0 WS=128"
"705","10.132509438","10.0.2.6","103.102.166.240","TCP","74","58418  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1329924627 TSecr=0 WS=128"
"706","10.132545493","10.0.2.6","103.102.166.240","TCP","74","58420  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1329924627 TSecr=0 WS=128"
"707","10.132581525","10.0.2.6","103.102.166.240","TCP","74","58422  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1329924627 TSecr=0 WS=128"
"708","10.142996183","10.0.2.6","103.102.166.224","TLSv1.3","374","Application Data"
"709","10.143456386","10.0.2.6","103.102.166.224","TLSv1.3","182","Application Data"
"710","10.143688474","10.0.2.6","103.102.166.224","TLSv1.3","174","Application Data"
"711","10.143720843","103.102.166.224","10.0.2.6","TCP","60","443  >  45858 [ACK] Seq=24684 Ack=1517 Win=32768 Len=0"
"712","10.193821220","103.102.166.240","10.0.2.6","TCP","60","443  >  58420 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"713","10.193855538","10.0.2.6","103.102.166.240","TCP","54","58420  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"714","10.194778829","103.102.166.240","10.0.2.6","TCP","60","443  >  58412 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"715","10.194790632","10.0.2.6","103.102.166.240","TCP","54","58412  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"716","10.194778899","103.102.166.240","10.0.2.6","TCP","60","443  >  58416 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"717","10.194800548","10.0.2.6","103.102.166.240","TCP","54","58416  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"718","10.195309873","10.0.2.6","103.102.166.240","TLSv1.3","571","Client Hello"
"719","10.195971930","103.102.166.240","10.0.2.6","TCP","60","443  >  58422 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"720","10.195981385","10.0.2.6","103.102.166.240","TCP","54","58422  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"721","10.195971975","103.102.166.240","10.0.2.6","TCP","60","443  >  58410 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"722","10.195989256","10.0.2.6","103.102.166.240","TCP","54","58410  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"723","10.195972016","103.102.166.240","10.0.2.6","TCP","60","443  >  58418 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"724","10.195993267","10.0.2.6","103.102.166.240","TCP","54","58418  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"725","10.196768026","10.0.2.6","103.102.166.240","TLSv1.3","571","Client Hello"
"726","10.197891769","10.0.2.6","103.102.166.240","TLSv1.3","571","Client Hello"
"727","10.199084776","10.0.2.6","103.102.166.240","TLSv1.3","571","Client Hello"
"728","10.200233478","10.0.2.6","103.102.166.240","TLSv1.3","571","Client Hello"
"729","10.201339873","10.0.2.6","103.102.166.240","TLSv1.3","571","Client Hello"
"730","10.207085792","103.102.166.224","10.0.2.6","TCP","5894","443  >  45858 [PSH, ACK] Seq=24684 Ack=1637 Win=32648 Len=5840 [TCP segment of a reassembled PDU]"
"731","10.207085841","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [ACK] Seq=30524 Ack=1637 Win=32648 Len=1460 [TCP segment of a reassembled PDU]"
"732","10.207280383","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1637 Ack=31984 Win=59860 Len=0"
"733","10.207509968","103.102.166.224","10.0.2.6","TLSv1.3","1035","Application Data"
"734","10.207590434","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1637 Ack=32965 Win=62780 Len=0"
"735","10.209549843","103.102.166.224","10.0.2.6","TLSv1.3","4434","Application Data"
"736","10.209641624","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1637 Ack=37345 Win=61320 Len=0"
"737","10.209649717","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=37345 Ack=1637 Win=32648 Len=1460 [TCP segment of a reassembled PDU]"
"738","10.212675761","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=38805 Ack=1637 Win=32648 Len=1460 [TCP segment of a reassembled PDU]"
"739","10.212686068","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1637 Ack=40265 Win=62780 Len=0"
"740","10.212735716","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=40265 Ack=1637 Win=32648 Len=1460 [TCP segment of a reassembled PDU]"
"741","10.215472385","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=41725 Ack=1637 Win=32648 Len=1460 [TCP segment of a reassembled PDU]"
"742","10.215481691","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1637 Ack=43185 Win=62780 Len=0"
"743","10.215472435","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [ACK] Seq=43185 Ack=1637 Win=32648 Len=1460 [TCP segment of a reassembled PDU]"
"744","10.218035614","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=44645 Ack=1637 Win=32648 Len=1460 [TCP segment of a reassembled PDU]"
"745","10.218042419","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1637 Ack=46105 Win=62780 Len=0"
"746","10.218035678","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [ACK] Seq=46105 Ack=1637 Win=32648 Len=1460 [TCP segment of a reassembled PDU]"
"747","10.221705956","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=47565 Ack=1637 Win=32648 Len=1460 [TCP segment of a reassembled PDU]"
"748","10.221717525","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1637 Ack=49025 Win=62780 Len=0"
"749","10.221706005","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [ACK] Seq=49025 Ack=1637 Win=32648 Len=1460 [TCP segment of a reassembled PDU]"
"750","10.224048018","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=50485 Ack=1637 Win=32648 Len=1460 [TCP segment of a reassembled PDU]"
"751","10.224055911","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1637 Ack=51945 Win=62780 Len=0"
"752","10.224048097","103.102.166.224","10.0.2.6","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"753","10.227277617","103.102.166.224","10.0.2.6","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"754","10.227288232","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=1637 Ack=54865 Win=62780 Len=0"
"755","10.227277674","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [ACK] Seq=54865 Ack=1637 Win=32648 Len=1460 [TCP segment of a reassembled PDU]"
"756","10.238866670","10.0.2.6","103.102.166.224","TLSv1.3","220","Application Data"
"757","10.239310962","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 1#1] 41324  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"758","10.239322639","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 2#1] 41320  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"759","10.239325863","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 3#1] 41326  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"760","10.239517510","103.102.166.224","10.0.2.6","TLSv1.3","908","Application Data"
"761","10.239517565","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 4#1] [TCP ACKed unseen segment] 80  >  41324 [ACK] Seq=1 Ack=2 Win=31646 Len=0"
"762","10.239517603","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 5#1] [TCP ACKed unseen segment] 80  >  41320 [ACK] Seq=1 Ack=2 Win=31646 Len=0"
"763","10.239517642","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 6#1] [TCP ACKed unseen segment] 80  >  41326 [ACK] Seq=1 Ack=2 Win=31646 Len=0"
"764","10.241335183","10.0.2.6","103.102.166.224","TLSv1.3","291","Application Data"
"765","10.243367297","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 7#1] 41318  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"766","10.243711075","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 8#1] [TCP ACKed unseen segment] 80  >  41318 [ACK] Seq=1 Ack=2 Win=32768 Len=0"
"767","10.243987886","10.0.2.6","103.102.166.224","TLSv1.3","655","Application Data"
"768","10.244340943","103.102.166.224","10.0.2.6","TCP","60","443  >  45858 [ACK] Seq=57179 Ack=2641 Win=31644 Len=0"
"769","10.255500917","103.102.166.240","10.0.2.6","TLSv1.3","2974","Server Hello, Change Cipher Spec, Application Data"
"770","10.255529784","10.0.2.6","103.102.166.240","TCP","54","58420  >  443 [ACK] Seq=518 Ack=2921 Win=62780 Len=0"
"771","10.255850152","103.102.166.240","10.0.2.6","TLSv1.3","981","Application Data, Application Data, Application Data"
"772","10.255857043","10.0.2.6","103.102.166.240","TCP","54","58420  >  443 [ACK] Seq=518 Ack=3848 Win=61853 Len=0"
"773","10.257591941","103.102.166.240","10.0.2.6","TLSv1.3","2974","Server Hello, Change Cipher Spec, Application Data"
"774","10.257603825","10.0.2.6","103.102.166.240","TCP","54","58412  >  443 [ACK] Seq=518 Ack=2921 Win=62780 Len=0"
"775","10.257591986","103.102.166.240","10.0.2.6","TLSv1.3","2974","Server Hello, Change Cipher Spec, Application Data"
"776","10.257613650","10.0.2.6","103.102.166.240","TCP","54","58416  >  443 [ACK] Seq=518 Ack=2921 Win=62780 Len=0"
"777","10.257796396","103.102.166.240","10.0.2.6","TLSv1.3","982","Application Data, Application Data, Application Data"
"778","10.257801041","10.0.2.6","103.102.166.240","TCP","54","58412  >  443 [ACK] Seq=518 Ack=3849 Win=61852 Len=0"
"779","10.257796455","103.102.166.240","10.0.2.6","TLSv1.3","982","Application Data, Application Data, Application Data"
"780","10.257806280","10.0.2.6","103.102.166.240","TCP","54","58416  >  443 [ACK] Seq=518 Ack=3849 Win=61852 Len=0"
"781","10.261471171","103.102.166.240","10.0.2.6","TLSv1.3","2974","Server Hello, Change Cipher Spec, Application Data"
"782","10.261489278","10.0.2.6","103.102.166.240","TCP","54","58422  >  443 [ACK] Seq=518 Ack=2921 Win=62780 Len=0"
"783","10.261586752","103.102.166.240","10.0.2.6","TLSv1.3","2974","Server Hello, Change Cipher Spec, Application Data"
"784","10.261591424","10.0.2.6","103.102.166.240","TCP","54","58410  >  443 [ACK] Seq=518 Ack=2921 Win=62780 Len=0"
"785","10.261586823","103.102.166.240","10.0.2.6","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"786","10.261599445","10.0.2.6","103.102.166.240","TCP","54","58418  >  443 [ACK] Seq=518 Ack=1461 Win=62780 Len=0"
"787","10.261639530","103.102.166.240","10.0.2.6","TCP","1514","443  >  58418 [ACK] Seq=1461 Ack=518 Win=32251 Len=1460 [TCP segment of a reassembled PDU]"
"788","10.261642858","10.0.2.6","103.102.166.240","TCP","54","58418  >  443 [ACK] Seq=518 Ack=2921 Win=62780 Len=0"
"789","10.261901098","103.102.166.240","10.0.2.6","TLSv1.3","982","Application Data, Application Data, Application Data"
"790","10.261923104","10.0.2.6","103.102.166.240","TCP","54","58422  >  443 [ACK] Seq=518 Ack=3849 Win=61852 Len=0"
"791","10.261901271","103.102.166.240","10.0.2.6","TLSv1.3","982","Application Data, Application Data, Application Data"
"792","10.261942088","10.0.2.6","103.102.166.240","TCP","54","58410  >  443 [ACK] Seq=518 Ack=3849 Win=61852 Len=0"
"793","10.262060458","103.102.166.240","10.0.2.6","TLSv1.3","981","Application Data, Application Data, Application Data"
"794","10.262062789","10.0.2.6","103.102.166.240","TCP","54","58418  >  443 [ACK] Seq=518 Ack=3848 Win=61853 Len=0"
"795","10.272823955","10.0.2.6","103.102.166.240","TLSv1.3","134","Change Cipher Spec, Application Data"
"796","10.273097935","10.0.2.6","103.102.166.240","TLSv1.3","134","Change Cipher Spec, Application Data"
"797","10.274313903","10.0.2.6","103.102.166.240","TLSv1.3","224","Application Data"
"798","10.277246235","10.0.2.6","103.102.166.240","TLSv1.3","241","Application Data"
"799","10.285237693","103.102.166.240","10.0.2.6","TCP","60","443  >  58420 [ACK] Seq=3848 Ack=768 Win=32001 Len=0"
"800","10.285255904","10.0.2.6","103.102.166.240","TLSv1.3","342","Application Data"
"801","10.285237760","103.102.166.240","10.0.2.6","TCP","60","443  >  58416 [ACK] Seq=3849 Ack=785 Win=31984 Len=0"
"802","10.289219839","10.0.2.6","103.102.166.240","TLSv1.3","226","Application Data"
"803","10.289308346","10.0.2.6","103.102.166.240","TLSv1.3","235","Application Data"
"804","10.289394874","10.0.2.6","103.102.166.240","TLSv1.3","385","Application Data, Application Data"
"805","10.289458724","10.0.2.6","103.102.166.240","TLSv1.3","219","Application Data"
"806","10.289487921","10.0.2.6","103.102.166.240","TLSv1.3","285","Application Data, Application Data"
"807","10.289619089","103.102.166.240","10.0.2.6","TCP","60","443  >  58420 [ACK] Seq=3848 Ack=1228 Win=31541 Len=0"
"808","10.289619141","103.102.166.240","10.0.2.6","TCP","60","443  >  58420 [ACK] Seq=3848 Ack=1740 Win=32768 Len=0"
"809","10.289924699","10.0.2.6","103.102.166.240","TLSv1.3","223","Application Data"
"810","10.289932560","103.102.166.240","10.0.2.6","TCP","60","443  >  58420 [ACK] Seq=3848 Ack=2136 Win=32372 Len=0"
"811","10.290535897","10.0.2.6","103.102.166.240","TLSv1.3","134","Change Cipher Spec, Application Data"
"812","10.290681552","10.0.2.6","103.102.166.240","TLSv1.3","241","Application Data"
"813","10.290930536","103.102.166.240","10.0.2.6","TCP","60","443  >  58412 [ACK] Seq=3849 Ack=785 Win=31984 Len=0"
"814","10.291007095","10.0.2.6","103.102.166.240","TLSv1.3","230","Application Data"
"815","10.291202855","103.102.166.240","10.0.2.6","TCP","60","443  >  58420 [ACK] Seq=3848 Ack=2481 Win=32027 Len=0"
"816","10.291253019","10.0.2.6","103.102.166.240","TLSv1.3","134","Change Cipher Spec, Application Data"
"817","10.291641578","10.0.2.6","103.102.166.240","TLSv1.3","241","Application Data"
"818","10.291679080","10.0.2.6","103.102.166.240","TLSv1.3","234","Application Data"
"819","10.291788514","10.0.2.6","103.102.166.240","TLSv1.3","223","Application Data"
"820","10.291851532","103.102.166.240","10.0.2.6","TCP","60","443  >  58422 [ACK] Seq=3849 Ack=785 Win=31984 Len=0"
"821","10.292001554","103.102.166.240","10.0.2.6","TCP","60","443  >  58420 [ACK] Seq=3848 Ack=2830 Win=31678 Len=0"
"822","10.292085662","10.0.2.6","103.102.166.240","TLSv1.3","210","Application Data"
"823","10.292353468","10.0.2.6","103.102.166.240","TLSv1.3","164","Application Data"
"824","10.292515482","10.0.2.6","103.102.166.240","TLSv1.3","174","Application Data"
"825","10.292550095","103.102.166.240","10.0.2.6","TCP","60","443  >  58420 [ACK] Seq=3848 Ack=3096 Win=31412 Len=0"
"826","10.294340141","10.0.2.6","103.102.166.240","TLSv1.3","134","Change Cipher Spec, Application Data"
"827","10.294606569","10.0.2.6","103.102.166.240","TLSv1.3","241","Application Data"
"828","10.294818690","10.0.2.6","103.102.166.240","TLSv1.3","224","Application Data"
"829","10.294878933","103.102.166.240","10.0.2.6","TCP","60","443  >  58418 [ACK] Seq=3848 Ack=785 Win=31984 Len=0"
"830","10.295032534","103.102.166.240","10.0.2.6","TCP","60","443  >  58420 [ACK] Seq=3848 Ack=3386 Win=32768 Len=0"
"831","10.295125174","10.0.2.6","103.102.166.240","TLSv1.3","134","Change Cipher Spec, Application Data"
